url,frequency
https://www.theguardian.com/business/2012/mar/03/blacklisted-building-workers-court-hopes,2
https://www.theguardian.com/small-business-network/2015/oct/29/mission-possible-why-business-exists-employees,2
https://www.theguardian.com/business/2014/sep/12/1937-parallels-today-global-economy,2
https://www.theguardian.com/technology/2014/apr/15/australias-first-bitcoin-automatic-teller-opens-for-business-in-sydney,2
https://www.theguardian.com/business/grogonomics/2014/sep/05/australias-gdp-risen-six-things,2
https://www.theguardian.com/business/2014/sep/12/olive-garden-breadsticks-hedge-fund-report-service-pasta,2
https://www.theguardian.com/business/2015/oct/12/angus-deaton-wins-nobel-prize-in-economics,2
https://www.theguardian.com/business/economics-blog/2012/aug/30/economic-madness-eurozone,2
https://www.theguardian.com/business/2014/sep/21/fashion-retailers-offer-raise-minimum-wage-cambodia,2
https://www.theguardian.com/business/2010/oct/26/uk-economy-grew-in-third-quarter,2
https://www.theguardian.com/business/2011/dec/21/gas-firms-fined-5m-over-leaks,2
https://www.theguardian.com/sustainable-business/2014/sep/08/greenpeace-kimberly-clark-kleenex-tissue-paper-canada-forests-ngo-corporate-collaboration,2
https://www.theguardian.com/business/2010/oct/21/glaxosmithkline-profit-fall,2
https://www.theguardian.com/sustainable-business/2014/sep/30/healthcare-flame-retardants-gb117-california-steelcase-knoll-herman-miller-kaiser,2
https://www.theguardian.com/business/2014/sep/02/national-grid-electricity-suppliers-uk-spare-capacity-winter,2
https://www.theguardian.com/business/2015/oct/23/talktalk-hacking-crisis-deepens-as-more-details-emerge,2
https://www.theguardian.com/sustainable-business/2014/sep/22/divestment-campiagn-fossil-fuels-dirty-energy-stanford,2
https://www.theguardian.com/business/2014/sep/02/online-shopping-mobiles-overtakes-desktop,2
https://www.theguardian.com/business/2012/mar/06/gm-boss-ellesmere-port-jobs,2
https://www.theguardian.com/business/2014/sep/16/thomas-cook-harriet-green-interview,2
https://www.theguardian.com/politics/2015/oct/06/business-rates-plan-may-widen-inequality-among-councils,2
https://www.theguardian.com/business/blog/2012/mar/26/boardroom-pay-packages-10m-rise,2
https://www.theguardian.com/business/2014/sep/02/betfair-attacks-pirc-accounts,2
https://www.theguardian.com/business/2011/dec/13/portas-review-what-experts-say,2
https://www.theguardian.com/business/2012/aug/26/asil-nadir-polly-peck,2
https://www.theguardian.com/business/2014/apr/06/shell-rio-tinto-human-rights-nigeria-kiobel,2
https://www.theguardian.com/business/2012/mar/13/wifi-mobile-4g,2
https://www.theguardian.com/business/2011/dec/30/ftse-markets-2011-performance,2
https://www.theguardian.com/business/2014/apr/20/fashion-retailers-image-recognition-apps-smartphones,2
https://www.theguardian.com/business/2014/sep/15/rileys-snooker-hall-shuts-quarter-sports-bars,2
https://www.theguardian.com/business/2011/dec/05/energy-companies-lend-staff-government,2
https://www.theguardian.com/business/2014/sep/11/aberdeen-asset-management-boss-backs-independent-scotland,2
https://www.theguardian.com/business/2012/mar/29/mortgage-borrowers-triple-whammy,2
https://www.theguardian.com/business/marketforceslive/2011/dec/30/ftse-falls-in-2011,2
https://www.theguardian.com/business/2014/sep/02/pound-slides-scottish-independence-poll-yes-vote-referendum,2
https://www.theguardian.com/business/2010/oct/20/british-airways-strike-crew-vote-deal,2
https://www.theguardian.com/business/2012/mar/09/coke-pepsi-recipe-change-avoid-cancer-warning,2
https://www.theguardian.com/business/nils-pratley-on-finance/2014/sep/16/multinational-companies-aggressive-tax-wheezes-tackled,2
https://www.theguardian.com/business/2011/dec/08/starbucks-uk-boss-kris-engskov,2
https://www.theguardian.com/business/2014/apr/07/mike-ashley-surprise-sale-of-sports-direct-shares,2
https://www.theguardian.com/business/2011/dec/30/sexual-harassment-claims-hewlett-packard-mark-hurd,2
https://www.theguardian.com/business/2015/oct/05/american-apparel-goes-out-of-fashion-and-into-bankruptcy,2
https://www.theguardian.com/business/2012/mar/13/inflation-shopping-basket-tablet-twilight,2
https://www.theguardian.com/business/2012/mar/08/bank-of-england-interest-rates-qe,2
https://www.theguardian.com/small-business-network/2014/sep/04/four-day-week-tech-startup,2
https://www.theguardian.com/business/2014/apr/17/co-op-board-amateurs-professionals,2
https://www.theguardian.com/sustainable-business/childrens-rights-business-beyond-avoiding-harm,2
https://www.theguardian.com/sustainable-business/ngos-collaboration-private-sector,2
https://www.theguardian.com/business/2015/oct/10/volkswagen-executives-martin-winterkorn-company-culture,2
https://www.theguardian.com/business/2011/dec/14/logica-axes-1300-jobs,2
https://www.theguardian.com/sustainable-business/blog/csr-sustainability-leadership-action-collaboration,2
https://www.theguardian.com/sustainable-business/2014/sep/29/social-licence-operate-shell-bp-business-leaders,2
https://www.theguardian.com/small-business-network/2014/apr/30/avoiding-mobile-fraud-small-businesses,2
https://www.theguardian.com/small-business-network/efficiency,2
https://www.theguardian.com/business/2014/apr/23/patisserie-holdings-valerie-aim-flotation,2
https://www.theguardian.com/business/2012/mar/29/eurozone-crisis-spanish-general-strike,2
https://www.theguardian.com/business/2014/sep/30/imf-urges-greater-infrastructure-spending,2
https://www.theguardian.com/sustainable-business/2014/sep/10/ttnet-turkey-internet-access-education,2
https://www.theguardian.com/sustainable-business/2014/sep/02/cool-planet-biochar-charcoal-biomass-energy-gasoline-soil-fertilization,2
https://www.theguardian.com/business/2014/sep/24/virgin-staff-take-as-much-holiday-as-like-richard-branson,2
https://www.theguardian.com/business/economics-blog/2014/sep/11/uk-companies-foreign-owned,2
https://www.theguardian.com/business/2011/dec/28/small-firms-hit-lending-squeeze,2
https://www.theguardian.com/business/2014/sep/05/hp-court-filing-autonomy-email-finance-director-hewlett-packard,2
https://www.theguardian.com/business/2008/mar/28/theairlineindustry.britishairwaysbusiness3,2
https://www.theguardian.com/business/2015/oct/08/american-vw-dealers-running-out-of-cars-to-sell-as-emissions-scandal-deepens,2
https://www.theguardian.com/sustainable-business/garment-factory-working-conditions-rana-plaza-collapse-unions,2
https://www.theguardian.com/business/2012/mar/26/south-korea-pension-fund-uk-investment,2
https://www.theguardian.com/business/2014/apr/30/project-syndicate-china-peaceful-rise-biggest-geopolitical-challenge,2
https://www.theguardian.com/business/2014/sep/19/alibaba-stock-market-flotation-jack-ma-higher-amazon-ebay,2
https://www.theguardian.com/business/2012/mar/23/roche-discounted-cancer-drugs-india,2
https://www.theguardian.com/business/nils-pratley-on-finance/2012/mar/21/sainsburys-trading-figures,2
https://www.theguardian.com/small-business-network/2014/sep/03/social-media-building-brand-beginners-guide,2
https://www.theguardian.com/sustainable-business/2014/sep/03/robots-take-over-world-social-impact-automation,2
https://www.theguardian.com/big-energy-debate/2014/sep/01/uk-energy-policy-holding-business-back,2
https://www.theguardian.com/business/2014/sep/14/richard-branson-interview-never-do-anything-that-discredits-the-brand-virgin,2
https://www.theguardian.com/business/2014/sep/26/clive-palmers-mineralogy-seeks-to-end-citic-pacifics-rights-to-mine-his-iron-ore,2
https://www.theguardian.com/business/2012/aug/02/hmv-boss-simon-fox-resigns,2
https://www.theguardian.com/sustainable-business/series/careers-in-sustainable-business,2
https://www.theguardian.com/business/2014/sep/16/inflation-below-2-percent-bank-england,2
https://www.theguardian.com/business/2014/apr/22/card-factory-founder-dean-hoyle-windfall-retail-listing,2
https://www.theguardian.com/business/2015/oct/02/us-economy-adds-only-142000-jobs-raising-doubts-about-interest-rate-rise,2
https://www.theguardian.com/business/2011/dec/05/nicolas-sarkozy-angela-merkel-europe,2
https://www.theguardian.com/business/2012/mar/01/wonga-real-cost-payday-loan,2
https://www.theguardian.com/sustainable-business/sustainable-fashion-blog/2014/sep/04/britains-wool-industry-sheep-ethical-pastures,2
https://www.theguardian.com/business/2014/sep/22/editd-retail-data-system-ami-sedghi,2
https://www.theguardian.com/uk/2011/dec/05/english-rioter-profile-just-business,2
https://www.theguardian.com/small-business-network/2012/aug/13/winning-new-business-vigeo,2
https://www.theguardian.com/business/2015/oct/31/care-homes-crisis-dwarf-steel-industry-problems-four-seasons-terra-firma,2
https://www.theguardian.com/business/2008/mar/12/budget.budget1,2
https://www.theguardian.com/business/economics-blog/2015/oct/06/conservatives-21st-century-energy-crisis-20th-century-fuels,2
https://www.theguardian.com/small-business-network/2012/aug/03/winning-new-business-piece-of-cake,2
https://www.theguardian.com/business/2014/apr/10/greece-raises-3bn-euro-successful-bond-sale,2
https://www.theguardian.com/business/cartoon/2011/dec/07/kipper-williams-christmas-cards-2011-recovery,2
https://www.theguardian.com/business/2012/mar/13/prudential-eu-rules-insurer-leave-uk,2
https://www.theguardian.com/business/2014/sep/04/cooperative-group-champagne-awards,2
https://www.theguardian.com/business/gallery/2012/mar/07/geneva-motor-show-pictures,2
https://www.theguardian.com/business/2012/aug/08/tesco-coffee-shops-harris-hoole,2
https://www.theguardian.com/women-in-leadership/2014/apr/03/if-we-want-more-african-women-as-business-leaders-we-need-to-embrace-quotas,2
https://www.theguardian.com/business/economics-blog/2012/aug/10/europeans-holiday-reading-financial-crisis,2
https://www.theguardian.com/business/2014/apr/07/glaxosmithkline-inquiry-over-bribery-allegations,2
https://www.theguardian.com/business/2014/sep/10/santander-banking-chairman-emilio-botin-dies-aged-79,2
https://www.theguardian.com/sustainable-business/live-dicussion-social-enterprise-collaboration-big-business,2
https://www.theguardian.com/business/live/2014/sep/22/tesco-launches-inquiry-after-overstating-profit-forecasts-by-250m-business-live,2
https://www.theguardian.com/small-business-network/2012/aug/28/jrp-solutions-energy-consumption-internet,2
https://www.theguardian.com/business/2011/dec/23/boxing-day-sales-start-christmas-eve,2
https://www.theguardian.com/sustainable-business/2014/sep/30/california-governor-vetoes-unnecessary-livestock-antibiotics-regulation,2
https://www.theguardian.com/business/2012/mar/28/lloyds-london-catastrophe-loss,2
https://www.theguardian.com/business/2014/sep/17/ds-smith-200000-relocation-allowance-40-mile-move,2
https://www.theguardian.com/business/2012/mar/16/eurozone-crisis-live-oil-price-fears,2
https://www.theguardian.com/business/2012/mar/16/tullow-oil-major-find-ghana,2
https://www.theguardian.com/business/2014/sep/03/long-term-unemployment-double-financial-crisis-level-oecd,2
https://www.theguardian.com/business/2014/apr/07/world-bank-cuts-china-and-thailands-growth-forecasts-live,2
https://www.theguardian.com/sustainable-business/cleaning-up-un-global-compact-green-wash,2
https://www.theguardian.com/business/2014/sep/18/french-connection-turnaround-losses-narrow,2
https://www.theguardian.com/business/2010/oct/29/vodafone-cuts-tax-protest,2
https://www.theguardian.com/small-business-network/2014/sep/20/spotlight-small-business-the-wand-company,2
https://www.theguardian.com/business/2015/oct/05/tpp-or-not-tpp-whats-the-trans-pacific-partnership-and-should-we-support-it,2
https://www.theguardian.com/business/2014/sep/03/zalando-value-frankfurt-float,2
https://www.theguardian.com/business/2014/sep/19/glaxosmithkline-china-mark-reilly-deported-uk-guilty-bribery-hunan,2
https://www.theguardian.com/business/2011/dec/12/bmi-takeover-ba-virgin-rivalry,2
https://www.theguardian.com/business/2012/mar/09/barclays-chief-bob-diamond-pay,2
https://www.theguardian.com/business/2014/sep/06/hotel-wars-claridges-connaught-berkeley,2
https://www.theguardian.com/business/2014/apr/14/gsk-accused-bribing-doctors-poland,2
https://www.theguardian.com/business/2012/mar/21/budget-young-entrepreneurs-loans,2
https://www.theguardian.com/business/2014/sep/30/sainsburys-puts-poster-in-window-that-customers-were-never-meant-to-see-,2
https://www.theguardian.com/business/2014/apr/13/house-of-fraser-sells-stake-chinese-sanpower,2
https://www.theguardian.com/business/poll/2010/oct/27/us-style-airport-security,2
https://www.theguardian.com/business/2014/sep/08/primark-launch-200m-bid-us-clothing-market,2
https://www.theguardian.com/business/video/2014/sep/22/tesco-250m-profit-error-ceo-dave-lewis-video,2
https://www.theguardian.com/business/shortcuts/2012/mar/06/brazil-uk-sixth-largest-economy,2
https://www.theguardian.com/business/2014/apr/04/house-of-fraser-sold-to-sanpower-group,2
https://www.theguardian.com/business/2012/aug/05/northern-rock-shareholders-compensation-claim,2
https://www.theguardian.com/small-business-network/2014/apr/02/ten-tips-starting-home-business,2
https://www.theguardian.com/business/2010/oct/08/clive-schlee-pret-a-manger-interview,2
https://www.theguardian.com/small-business-network/2014/apr/10/business-coach-sme-growth-planning,2
https://www.theguardian.com/business/economics-blog/2012/mar/11/uk-economic-recovery-slow,2
https://www.theguardian.com/business/2012/mar/30/iag-ba-takeover-bmi-branson,2
https://www.theguardian.com/business/2012/mar/29/banks-bribery-fsa-city,2
https://www.theguardian.com/small-business-network/2012/aug/03/winning-new-business-never-second-services,2
https://www.theguardian.com/business/2012/aug/23/asil-nadir-10-years-jail-polly-peck,2
https://www.theguardian.com/business/2014/apr/06/full-employment-george-osborne-political-twist,2
https://www.theguardian.com/business/2014/apr/09/greek-return-financial-markets-attracts-investors,2
https://www.theguardian.com/business/2012/mar/29/huawei-ban-cyber-cold-war,2
https://www.theguardian.com/careers/careers-blog/why-entrepreneurial-school-leavers-consider-starting-business,2
https://www.theguardian.com/small-business-network/2014/feb/20/sound-acoustics-productive-office,2
https://www.theguardian.com/business/2011/dec/12/novus-leisure-sales-rise,2
https://www.theguardian.com/business/2014/apr/07/barclays-settles-guardian-care-homes-libor-linked-court-case-bob-diamond,2
https://www.theguardian.com/business/2008/mar/23/bearstearns.creditcrunch,2
https://www.theguardian.com/business/2012/aug/23/quantative-easing-good-bad,2
https://www.theguardian.com/business/2012/mar/22/eurozone-crisis-portugal-strike-austerity,2
https://www.theguardian.com/small-business-network/2012/aug/16/winning-new-business-rejoove,2
https://www.theguardian.com/business/2014/apr/22/rising-inequality-dont-blame-the-rich-poverty-jeffrey-frankel,2
https://www.theguardian.com/sustainable-business/blog/business-cognitive-impact,2
https://www.theguardian.com/business/2014/apr/28/pfizer-astrazeneca-takeover-bad-news-uk-research,2
https://www.theguardian.com/media-network/media-network-blog/2014/sep/24/14-tips-on-using-tech-to-grow-your-business,2
https://www.theguardian.com/small-business-network/2012/aug/14/winning-new-business-entrevo,2
https://www.theguardian.com/business/blog/table/2012/mar/14/rbs-best-paid-executives-named,2
https://www.theguardian.com/business/2012/mar/14/public-sector-job-cuts-unemployment-economists,2
https://www.theguardian.com/business/2014/sep/04/betfair-breon-corcoran-shareholders-executive-bonus,2
https://www.theguardian.com/business/2011/dec/19/hmv-future-uncertain-36m-loss,2
https://www.theguardian.com/business/2012/aug/17/travelodge-rescue-deal-landlords-49-hotels,2
https://www.theguardian.com/business/2014/sep/18/european-central-bank-tltro-eurozone-cheap-credit-limited-demand,2
https://www.theguardian.com/society/2014/sep/18/business-minimum-wage-rise-call-economy-growing-kingfisher,2
https://www.theguardian.com/business/2012/mar/21/jaguar-land-rover-china-chery,2
https://www.theguardian.com/small-business-network/2014/sep/14/rising-start-2014-india-sellars,2
https://www.theguardian.com/business/2008/mar/27/theairlineindustry.britishairwaysbusiness,2
https://www.theguardian.com/business/economics-blog/2011/dec/15/global-economic-outlook-2012-roubini,2
https://www.theguardian.com/sustainable-business/blog/corporate-giving-charity-philanthropy-without-money,2
https://www.theguardian.com/business/2011/dec/16/mcdonalds-free-wifi-connections,2
https://www.theguardian.com/business/2014/sep/11/morrisons-profits-slump-2014-supermarkets-dividend,2
https://www.theguardian.com/business/2014/apr/22/tesco-cuts-prices-click-and-collect,2
https://www.theguardian.com/business/2014/sep/05/tesco-boss-dave-lewis-management-shakeup,2
https://www.theguardian.com/business/2012/mar/12/svg-capital-chairman-steps-down,2
https://www.theguardian.com/business/economics-blog/2011/dec/21/imf-olivier-blanchard-deficit-reduction,2
https://www.theguardian.com/business/2014/apr/07/financial-advisers-unclear-about-fees-fca,2
https://www.theguardian.com/business/2011/dec/22/eurozone-crisis-live-uk-us-gdp,2
https://www.theguardian.com/business/2014/sep/04/superdry-supergroup-shares-up-14-percent,2
https://www.theguardian.com/business/2014/sep/28/tesco-crisis-doesnt-add-up,2
https://www.theguardian.com/business/2011/dec/11/high-street-rescue-mary-portas,2
https://www.theguardian.com/business/2014/sep/23/tesco-finance-director-accounting-profits,2
https://www.theguardian.com/business/2014/apr/28/big-pharma-ransom-new-drugs,2
https://www.theguardian.com/business/2012/mar/28/flare-burning-north-sea-gas-leak-total,2
https://www.theguardian.com/business/2014/apr/11/danny-mills-saves-west-cornwall-pasty-company,2
https://www.theguardian.com/business/2014/sep/29/aldi-drops-credit-card-ban-english-stores,2
https://www.theguardian.com/business/2012/mar/14/goldman-sachs-director-quits-morally-bankrupt,2
https://www.theguardian.com/business/2012/mar/27/easyjet-trial-passenger-allocated-seating,2
https://www.theguardian.com/business/2011/dec/08/unilever-strike-scrooge-accusation,2
https://www.theguardian.com/business/2008/mar/02/europeanbanks.worldbank,2
https://www.theguardian.com/business/2014/sep/24/royal-bank-scotland-rbs-chairman-move-to-glaxosmithkline,2
https://www.theguardian.com/business/2014/sep/16/thomas-cook-slowdown-holiday-bookings-germany,2
https://www.theguardian.com/business/2012/mar/04/jeffrey-sachs-beat-world-poverty,2
https://www.theguardian.com/business/2012/mar/23/goldman-sachs-norman-foster-headquarters-london,2
https://www.theguardian.com/business/economics-blog/2012/aug/21/iceland-debt-relief-lessons-eurozone,2
https://www.theguardian.com/business/2010/oct/14/office-of-fair-trading-competition-commission-to-merge,2
https://www.theguardian.com/business/2011/dec/02/european-fiscal-union-experts,2
https://www.theguardian.com/business/2014/apr/16/wages-beat-inflation-unemployment-falls-below-7-percent,2
https://www.theguardian.com/business/2014/apr/30/co-op-bank-changes-auditors-after-40-years,2
https://www.theguardian.com/business/2008/mar/16/creditcrunch.useconomy3,2
https://www.theguardian.com/business/2014/sep/25/car-manufacturing-uk-reverse-gear,2
https://www.theguardian.com/business/2014/sep/12/power-plant-construction-programme-expensive-unnecessary-mps-energy-demand,2
https://www.theguardian.com/business/2014/apr/29/anglo-irish-bank-pair-avoid-prison-patrick-whelan-william-mcateer,2
https://www.theguardian.com/business/2014/sep/10/kingfisher-veronique-laury-new-chief-executive,2
https://www.theguardian.com/business/2012/aug/16/uk-car-industry-rise-production,2
https://www.theguardian.com/business/2014/sep/19/vodafone-buy-140-phones4u-stores,2
https://www.theguardian.com/business/2012/aug/19/eurozone-latin-america-debt-crisis-1980,2
https://www.theguardian.com/business/2011/dec/02/eurozone-fiscal-union-loss-sovereignty,2
https://www.theguardian.com/business/2011/dec/14/olympus-deadline-tokyo-delisting,2
https://www.theguardian.com/business/2014/sep/29/record-world-debt-financial-crisis-eurozone-geneva-report,2
https://www.theguardian.com/business/ashmoregroup,2
https://www.theguardian.com/sustainable-business/2014/sep/24/rhetoric-and-reality-at-the-united-nations-climate-summit,2
https://www.theguardian.com/sustainable-business/2014/sep/25/hemp-wood-fibre-construction-climate-change,2
https://www.theguardian.com/business/nils-pratley-on-finance/2011/dec/06/five-problems-merkel-sarkozy-plan-euro,2
https://www.theguardian.com/business/2015/oct/19/asda-reviews-five-year-plan-after-sales-hit-lowest-ebb,2
https://www.theguardian.com/business/2014/sep/26/bill-gross-bond-king-las-vegas-blackjack,2
https://www.theguardian.com/business/2012/mar/13/eurozone-crisis-greek-deal-spain-austerity,2
https://www.theguardian.com/guardian-masterclasses/how-to-run-a-sustainable-food-business-aveqia-course,2
https://www.theguardian.com/business/2014/sep/01/barclays-loses-500m-spanish-banking-clearout-caixa,2
https://www.theguardian.com/sustainable-business/eurostar-greener-trains-energy-saving,2
https://www.theguardian.com/business/2014/sep/07/post-office-digital-automation-online-shopping,2
https://www.theguardian.com/business/2012/mar/06/nissan-jobs-compact-car-sunderland,2
https://www.theguardian.com/business/2014/sep/24/zara-uk-profits-fall-third,2
https://www.theguardian.com/business/2012/mar/15/argos-owner-falling-sales-home-retail-group,2
https://www.theguardian.com/business/2011/dec/07/betfair-gerald-corbett-chairman,2
https://www.theguardian.com/sustainable-business/2014/sep/05/business-preventing-deforestation-live-chat,2
https://www.theguardian.com/sustainable-business/innovation1,2
https://www.theguardian.com/business/2014/sep/30/kipper-williams-on-apples-tax-and-ireland,2
https://www.theguardian.com/sustainable-business/2014/sep/19/civet-cat-coffee-worlds-most-expensive-brew-made-sustainably-kopi-luwak,2
https://www.theguardian.com/small-business-network/2014/sep/08/government-support-threshold-businesses,2
https://www.theguardian.com/business/2014/sep/19/jack-ma-profile-alibaba-powerful-humble-billionaire,2
https://www.theguardian.com/business/2014/apr/03/energy-industry-regulation-sse-alistair-phillips-davies,2
https://www.theguardian.com/business/2014/apr/07/city-cheers-lafarge-holcim-merger-latest-rush-lucrative-deals,2
https://www.theguardian.com/business/2014/sep/24/tesco-director-mark-armour-not-involved-monitoring-accountancy-watchdog-frc,2
https://www.theguardian.com/small-business-network/2014/sep/23/late-payments-minimise-impact-business,2
https://www.theguardian.com/business/2014/sep/10/france-miss-eu-budget-deficit-target,2
https://www.theguardian.com/sustainable-business/profile-diageo,2
https://www.theguardian.com/small-business-network/2014/mar/28/travelling-entrepreneur-business,2
https://www.theguardian.com/business/nils-pratley-on-finance/2011/dec/08/tesco-big-price-drop-flop,2
https://www.theguardian.com/business/2012/aug/16/libor-rigging-scandal-timeline,2
https://www.theguardian.com/business/2012/mar/22/shire-chairman-matthew-emmens-shares,2
https://www.theguardian.com/business/2011/dec/01/zimbabwe-diamond-auction-china,2
https://www.theguardian.com/sustainable-business/2014/sep/23/apple-ceo-tim-cook-climate-week-climate-change-2014-polman-unilever-ikea,2
https://www.theguardian.com/business/2014/sep/18/fortune-magazine-most-powerful-businesswomen-2014,2
https://www.theguardian.com/business/2014/sep/03/french-brands-lvmh-hermes-settle-long-running-dispute-ownership-stake,2
https://www.theguardian.com/business/2011/dec/21/supermarkets-plan-build-thousands-stores,2
https://www.theguardian.com/business/2011/dec/28/unemployment-set-rise-2012-cipd,2
https://www.theguardian.com/business/2011/dec/15/china-taxes-us-car-imports,2
https://www.theguardian.com/small-business-network/2015/oct/31/small-business-spotlight-love-home-swap,2
https://www.theguardian.com/small-business-network/2012/aug/06/winning-new-business-carbon-voyage,2
https://www.theguardian.com/business/2014/apr/29/boardroom-director-forced-to-leave-the-co-operative-group,2
https://www.theguardian.com/business/2012/mar/09/sir-george-blunden,2
https://www.theguardian.com/business/2014/sep/22/tesco-turmoil-may-lead-back-drawing-board,2
https://www.theguardian.com/business/2014/apr/02/paul-simon-home-furnishings-retailer-administration,2
https://www.theguardian.com/business/2012/mar/15/lloyds-denies-former-bosses-bonuses,2
https://www.theguardian.com/business/2014/sep/02/new-scotland-yard-building-sale-market,2
https://www.theguardian.com/business/2014/sep/03/royal-mail-sell-off-hargreaves-lansdown-record-profits,2
https://www.theguardian.com/business/2012/aug/15/brazil-latin-america-economic-growth,2
https://www.theguardian.com/business/2011/dec/18/tax-avoidance-trade-london-bankers,2
https://www.theguardian.com/business/blog/2014/apr/09/greece-general-strike-bond-sale-imf-live,2
https://www.theguardian.com/business/cartoon/2012/mar/29/kipper-williams-cartoon-thomas-cook,2
https://www.theguardian.com/media/2014/sep/30/podcast-revival-profits-business-listeners,2
https://www.theguardian.com/business/2010/oct/14/hedge-fund-boss-sells-teddy-bear-collection,2
https://www.theguardian.com/business/2014/apr/23/toyota-record-vehicle-sales-outpace-gm-vw,2
https://www.theguardian.com/business/2014/apr/28/rosneft-chairman-us-sanctions-bp,2
https://www.theguardian.com/sustainable-business/2014/sep/26/reporting-supply-chain-sustainability-metrics-gri-sustainability,2
https://www.theguardian.com/business/2015/oct/05/oecd-hopes-reforms-will-end-era-of-aggressive-tax-avoidance,2
https://www.theguardian.com/business/2014/sep/16/asos-shares-plummet-14-percent-profit,2
https://www.theguardian.com/business/2014/sep/21/innovators-lightbulb-moment-jake-dyson,2
https://www.theguardian.com/business/2012/mar/04/kay-review-thinks-the-unthinkable-city,2
https://www.theguardian.com/business/2014/sep/24/mps-inquiry-royal-mail-delivery-obligations-struggle,2
https://www.theguardian.com/business/2011/dec/10/press-reaction-cameron-veto,2
https://www.theguardian.com/business/2011/dec/21/christmas-presents-pets-recession,2
https://www.theguardian.com/business/2011/dec/16/top-10-mcdonalds-wifi-hotspots,2
https://www.theguardian.com/business/2014/apr/27/greene-king-loses-tax-appeal-second-time-avoidance-scheme,2
